route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,1,49832983,East - 10 Van Horne towards Victoria Park,,0,2183637,1093066,1,1
10,1,49832984,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832990,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832989,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832988,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832987,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832986,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832995,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832985,East - 10 Van Horne towards Victoria Park,,0,2183637,1093067,1,1
10,1,49832996,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832981,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832982,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832994,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832993,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832992,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832991,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49833001,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49833000,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49832999,East - 10 Van Horne towards Victoria Park,,0,2183636,1093067,1,1
10,1,49833016,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833005,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833015,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833004,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833014,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833006,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833019,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833007,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833020,West - 10 Van Horne towards Don Mills Station,,1,2183637,1093069,1,1
10,1,49833022,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833009,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833012,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833013,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833008,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833017,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833003,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833011,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833010,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
10,1,49833021,West - 10 Van Horne towards Don Mills Station,,1,2183636,1093069,1,1
100,1,49833034,South - 100A Flemingdon Park towards Broadview Station,A,0,2183647,1093070,1,1
100,1,49833032,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833031,South - 100A Flemingdon Park towards Broadview Station,A,0,2183645,1093070,1,1
100,1,49833029,South - 100A Flemingdon Park towards Broadview Station,A,0,2183643,1093070,1,1
100,1,49833175,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833174,South - 100A Flemingdon Park towards Broadview Station,A,0,2183655,1093070,1,1
100,1,49833173,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833172,South - 100A Flemingdon Park towards Broadview Station,A,0,2183647,1093070,1,1
100,1,49833171,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833170,South - 100A Flemingdon Park towards Broadview Station,A,0,2183645,1093070,1,1
100,1,49833169,South - 100A Flemingdon Park towards Broadview Station,A,0,2183643,1093070,1,1
100,1,49833168,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833167,South - 100A Flemingdon Park towards Broadview Station,A,0,2183655,1093070,1,1
100,1,49833166,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833041,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833162,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833099,South - 100A Flemingdon Park towards Broadview Station,A,0,2183647,1093070,1,1
100,1,49833098,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833097,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833096,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833095,South - 100A Flemingdon Park towards Broadview Station,A,0,2183645,1093070,1,1
100,1,49833094,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833093,South - 100A Flemingdon Park towards Broadview Station,A,0,2183643,1093070,1,1
100,1,49833092,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833091,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833090,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833089,South - 100A Flemingdon Park towards Broadview Station,A,0,2183655,1093070,1,1
100,1,49833088,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833087,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833086,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833085,South - 100A Flemingdon Park towards Broadview Station,A,0,2183647,1093070,1,1
100,1,49833084,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833083,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833082,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833081,South - 100A Flemingdon Park towards Broadview Station,A,0,2183645,1093070,1,1
100,1,49833080,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833079,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833078,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833077,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833076,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833075,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833074,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833073,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833072,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833071,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833103,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833102,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833101,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833067,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833066,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833065,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833064,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833063,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833062,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833061,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833060,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833059,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833058,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833057,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833030,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833028,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833027,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833026,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833100,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833160,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833159,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833158,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833157,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833156,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833155,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833154,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833153,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833152,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833151,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833150,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833149,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833161,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833131,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833130,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833129,South - 100A Flemingdon Park towards Broadview Station,A,0,2183654,1093070,1,1
100,1,49833036,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833128,South - 100A Flemingdon Park towards Broadview Station,A,0,2183649,1093070,1,1
100,1,49833127,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833126,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833125,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833124,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833123,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833122,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833121,South - 100A Flemingdon Park towards Broadview Station,A,0,2183656,1093070,1,1
100,1,49833120,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833119,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833118,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833117,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833116,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833115,South - 100A Flemingdon Park towards Broadview Station,A,0,2183654,1093070,1,1
100,1,49833114,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833113,South - 100A Flemingdon Park towards Broadview Station,A,0,2183649,1093070,1,1
100,1,49833112,South - 100A Flemingdon Park towards Broadview Station,A,0,2183642,1093070,1,1
100,1,49833111,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833110,South - 100A Flemingdon Park towards Broadview Station,A,0,2183641,1093070,2,2
100,1,49833109,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833108,South - 100A Flemingdon Park towards Broadview Station,A,0,2183646,1093070,1,1
100,1,49833107,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833106,South - 100A Flemingdon Park towards Broadview Station,A,0,2183656,1093070,1,1
100,1,49833105,South - 100A Flemingdon Park towards Broadview Station,A,0,2183653,1093070,1,1
100,1,49833104,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833042,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833040,South - 100A Flemingdon Park towards Broadview Station,A,0,2183651,1093070,1,1
100,1,49833039,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833070,South - 100A Flemingdon Park towards Broadview Station,A,0,2183654,1093070,1,1
100,1,49833069,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833037,South - 100A Flemingdon Park towards Broadview Station,A,0,2183649,1093070,1,1
100,1,49833148,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833147,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833146,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833145,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833035,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833144,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833143,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833142,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833141,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833140,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833139,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833138,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833137,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833136,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833135,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833134,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833133,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833132,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833056,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833055,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833054,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833025,South - 100A Flemingdon Park towards Broadview Station,A,0,2183640,1093070,1,1
100,1,49833024,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833023,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833165,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833164,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833163,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833053,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833052,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833051,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833050,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833049,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833048,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833047,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833038,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833046,South - 100A Flemingdon Park towards Broadview Station,A,0,2183638,1093070,1,1
100,1,49833045,South - 100A Flemingdon Park towards Broadview Station,A,0,2183652,1093070,1,1
100,1,49833044,South - 100A Flemingdon Park towards Broadview Station,A,0,2183648,1093070,1,1
100,1,49833043,South - 100A Flemingdon Park towards Broadview Station,A,0,2183650,1093070,1,1
100,1,49833068,South - 100A Flemingdon Park towards Broadview Station,A,0,2183644,1093070,1,1
100,1,49833033,South - 100A Flemingdon Park towards Broadview Station,A,0,2183639,1093070,1,1
100,1,49833197,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183647,1093071,1,1
100,1,49833196,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833195,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183645,1093071,1,1
100,1,49833194,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183643,1093071,1,1
100,1,49833193,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833192,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183655,1093071,1,1
100,1,49833191,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833190,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183647,1093071,1,1
100,1,49833186,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833185,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833184,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183645,1093071,1,1
100,1,49833183,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833182,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183643,1093071,1,1
100,1,49833181,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833180,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833179,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833178,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183655,1093071,1,1
100,1,49833177,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833176,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833189,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833188,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183647,1093071,1,1
100,1,49833187,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833303,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833302,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833301,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183645,1093071,1,1
100,1,49833231,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833230,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183643,1093071,1,1
100,1,49833229,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833228,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833227,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833226,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183655,1093071,1,1
100,1,49833225,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833271,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833270,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833269,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833268,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833267,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833266,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833265,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833264,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833263,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833262,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833261,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833260,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833259,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833258,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833257,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833256,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833255,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833254,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833253,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833252,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833251,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833250,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833249,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833248,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833247,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833246,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833245,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833224,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833223,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833222,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833221,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833220,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833219,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833218,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833217,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833216,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833215,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833214,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833213,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833212,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833211,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183649,1093071,1,1
100,1,49833210,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833209,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833208,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833207,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183639,1093071,1,1
100,1,49833206,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833205,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833204,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183656,1093071,1,1
100,1,49833203,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833202,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833201,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183648,1093071,1,1
100,1,49833200,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833199,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833244,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183654,1093071,1,1
100,1,49833316,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833315,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183649,1093071,1,1
100,1,49833198,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833327,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
100,1,49833326,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183641,1093071,2,2
100,1,49833325,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183639,1093071,1,1
100,1,49833324,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183646,1093071,1,1
100,1,49833323,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183638,1093071,1,1
100,1,49833314,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183656,1093071,1,1
100,1,49833313,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183653,1093071,1,1
100,1,49833312,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183652,1093071,1,1
100,1,49833322,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183648,1093071,1,1
100,1,49833321,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183651,1093071,1,1
100,1,49833320,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183650,1093071,1,1
100,1,49833319,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183654,1093071,1,1
100,1,49833318,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183644,1093071,1,1
100,1,49833317,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183649,1093071,1,1
100,1,49833243,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183642,1093071,1,1
100,1,49833242,North - 100A Flemingdon Park towards Don Mills & Wynford,A,1,2183640,1093071,1,1
